,nsites,volume,density,density_atomic,energy_per_atom,formation_energy_per_atom,is_stable,band_gap,efermi,is_gap_direct,is_magnetic,ordering,total_magnetization,total_magnetization_normalized_vol,total_magnetization_normalized_formula_units,energy_above_hull,a,b,c,alpha,beta,gamma,crystal_Cubic,crystal_Hexagonal,crystal_Monoclinic,crystal_Orthorhombic,crystal_Tetragonal,crystal_Triclinic,crystal_Trigonal,mean_at_num,std_at_num,mean_grp_num,std_grp_num,mean_mend_num,std_mend_num,mean_row_num,std_row_num,mean_atomic_radius,std_atomic_radius,mean_ionic_radius,std_ionic_radius,mean_van_der_waal_radius,std_van_der_waal_radius,mean_atomic_radius_calculated,std_atomic_radius_calculated,mean_covalent_radius,std_covalent_radius,mean_electron_affinity,std_electron_affinity,mean_electronegativity,std_electronegativity,mean_first_ionization_energy,std_first_ionization_energy,mean_dipole_polarizability,std_dipole_polarizability,mean_atomic_mass,std_atomic_mass,mean_density,std_density,mean_molar_volume,std_molar_volume,mean_boiling_point,std_boiling_point,mean_melting_point,std_melting_point,mean_thermal_conductivity,std_thermal_conductivity,mean_specific_heat,std_specific_heat
4226,10,157.65844353190255,8.887519482142379,15.765844353190255,-7.469307687,-2.8103157344999987,0,3.1343,3.35197495,0,0,0,0.0004074,2.5840671192314647e-06,0.0002037,0.031655000875002,6.132121358405181,6.132121358405181,6.132121124260104,58.55441475213642,58.55441475213642,58.55441422747324,0,0,0,0,0,0,1,34.8,33.2108416033078,13.2,5.114684741017769,82.6,30.289272028228083,3.6,1.9595917942265426,1.03,0.5287721626560914,1.1982,0.08598232376482975,1.786,0.333802336720401,0.9239999999999998,0.5531220480147216,101.2,47.02509968091508,1.1327356060000002,0.4452699656661048,2.714,0.9235929839490986,10.8322362,3.4352515518482427,43.980000000000004,58.40045890230658,84.381546,84.9017064779246,3.7187848000000003,4.563711278971026,18.426,1.5378634529762385,1020.1200000000001,1196.143975280568,488.56000000000006,650.9503993393046,4.815948000000001,6.388041073688866,0.6082,0.3796695405217543
4227,10,157.1470142482774,8.916443593387505,15.71470142482774,-7.451282480000001,-2.792290527499999,0,2.4719,3.66711545,0,0,0,4.34e-05,2.761745121764268e-07,2.17e-05,0.0496802078750011,6.127323233434727,6.127323233434727,6.127324108324123,58.51664742931947,58.51664742931947,58.51664935995539,0,0,0,0,0,0,1,34.8,33.2108416033078,13.2,5.114684741017769,82.6,30.289272028228083,3.6,1.9595917942265426,1.03,0.5287721626560914,1.1982,0.08598232376482975,1.786,0.333802336720401,0.9239999999999998,0.5531220480147216,101.2,47.02509968091508,1.1327356060000002,0.4452699656661048,2.714,0.9235929839490986,10.8322362,3.4352515518482427,43.980000000000004,58.40045890230658,84.381546,84.9017064779246,3.7187848000000003,4.563711278971026,18.426,1.5378634529762385,1020.1200000000001,1196.143975280568,488.56000000000006,650.9503993393046,4.815948000000001,6.388041073688866,0.6082,0.3796695405217543
4228,20,303.2576792205497,9.240936565995318,15.162883961027484,-7.4651025475,-2.8061105949999985,0,2.7472,3.85937088,1,0,0,0.0003181,1.0489429346607112e-06,7.9525e-05,0.0358601403750018,5.790455,6.208609,8.435383,90.0,90.0,90.0,0,0,0,1,0,0,0,34.8,33.2108416033078,13.2,5.114684741017769,82.6,30.289272028228083,3.6,1.9595917942265426,1.03,0.5287721626560914,1.1982,0.08598232376482975,1.786,0.333802336720401,0.9239999999999998,0.5531220480147216,101.2,47.02509968091508,1.1327356060000002,0.4452699656661048,2.714,0.9235929839490986,10.8322362,3.4352515518482427,43.980000000000004,58.40045890230658,84.381546,84.9017064779246,3.7187848000000003,4.563711278971026,18.426,1.5378634529762385,1020.1200000000001,1196.143975280568,488.56000000000006,650.9503993393046,4.815948000000001,6.388041073688866,0.6082,0.3796695405217543
4229,5,176.99206743063942,7.099457794442885,35.398413486127886,-4.6250198,-1.0514025449999975,0,1.0659,4.32069012,0,0,0,0.0030143,1.703070676419586e-05,0.0030143,0.025304999500002,10.869459814602104,10.869459814602104,10.869459710228702,23.341074213844227,23.341074213844227,23.34107577489569,0,0,0,0,0,0,1,61.2,12.351518125315609,13.2,5.114684741017769,77.2,27.169100095512917,5.4,0.48989794855663565,1.5099999999999998,0.14282856857085705,1.1082,0.040852906873318086,2.11,0.09507891459203763,1.3739999999999999,0.20333224043422138,145.0,12.0,1.438597846,0.6793415409100797,1.9100000000000001,0.3414088458139303,8.067288,1.2215930461596447,63.6,46.362053448914445,151.342146,32.24244270722155,7.4572,1.532867430667114,20.286,0.8401809328948144,1722.6,673.235055534098,889.2760000000001,427.96746743648634,6.6,5.083306010855534,0.17860000000000004,0.031721286228650954
4230,20,268.29687484690714,6.730410091104782,13.414843742345358,-7.5257848255,-2.208207354999998,0,0.1620000000000001,1.67871435,0,1,3,8.0000063,0.0298177394148362,2.000001575,0.4204078655000147,3.851742,5.685668,12.251152,90.0,90.0,90.0,0,0,0,1,0,0,0,23.6,22.913751329714653,12.0,5.253570214625479,78.0,31.00967590930289,3.2,1.6,0.9800000000000001,0.48228622207149985,1.1412,0.15363515222760707,1.7719999999999998,0.322886977129769,0.942,0.570487510818598,93.2,40.8724846320847,1.07671618,0.4818166377202655,2.686,0.9460570807303332,10.951335,3.3185646116370857,45.38,58.56372255927726,54.3721048,57.725921751046336,3.5327848000000004,4.325199716013974,15.498,4.446240659253612,1292.72,1474.2341827538798,733.28,831.0344551220485,23.215948,38.88727532701586,0.6679999999999999,0.3167074359720656
4232,20,216.86995599622568,8.113944214971221,10.843497799811283,-9.0456503135,-3.224146693,1,2.2162,3.4440666,1,1,3,12.0000005,0.0553327013180601,3.000000125,0.0,5.21129171,5.52912416,7.5265797,90.0,90.0,90.0,0,0,0,1,0,0,0,23.0,22.856071403458643,11.4,5.71314274283428,76.6,31.759093186046737,3.2,1.6,0.9899999999999999,0.4903060268852505,1.1522000000000001,0.13583578320899103,1.784,0.3321204600743531,0.97,0.6007994673765948,95.4,42.05044589537667,1.0794314200000001,0.4795060934473363,2.6420000000000003,0.9867603559122143,10.728435000000001,3.546880263923495,50.980000000000004,60.52184399041391,52.984685999999996,57.682973951636576,3.1907848000000003,3.9409888843547076,15.61,4.223950757288725,1241.52,1410.1584001806323,815.6800000000001,942.4962395680951,22.015948,36.5198364941457,0.6736,0.31251022383275723
4234,5,76.57044471496806,8.244907443646573,15.314088942993612,-20.003182527,-3.0654363956666684,0,1.4474,2.33961758,1,0,0,0.0006509,8.500668925496805e-06,0.0006509,0.9088813988750032,4.246395,4.246395,4.246395,90.0,90.0,90.0,1,0,0,0,0,0,0,31.8,29.15064321760328,10.8,6.368673331236264,69.6,38.458289093510125,3.6,1.9595917942265426,1.06,0.563382640840131,1.1702,0.11003708465785526,1.83,0.37968407920269714,1.0899999999999999,0.7643036045970214,104.0,50.21553544472069,1.00666318,0.5566363809931413,2.558,1.0802296052228897,10.596673000000001,3.7005225075502515,64.38,72.38279906165552,76.037266,73.53524560934724,3.5747848000000007,4.377430143384057,17.856,0.6138924987324735,1280.92,1459.079016914437,740.08,839.5685901699754,6.215948,7.5869898088198315,0.6174000000000001,0.3681595306385535
4235,30,446.6035317168509,8.481566106297969,14.886784390561695,-20.819120083666668,-3.881373952333333,0,3.077500000000001,1.71793164,0,0,0,3e-05,6.717367389521714e-08,5e-06,0.092943842208335,6.378581954860892,6.378581954860892,12.674862,90.0,90.0,119.99999953181144,0,1,0,0,0,0,0,31.8,29.15064321760328,10.8,6.368673331236264,69.6,38.458289093510125,3.6,1.9595917942265426,1.06,0.563382640840131,1.1702,0.11003708465785526,1.83,0.37968407920269714,1.0899999999999999,0.7643036045970214,104.0,50.21553544472069,1.00666318,0.5566363809931413,2.558,1.0802296052228897,10.596673000000001,3.7005225075502515,64.38,72.38279906165552,76.037266,73.53524560934724,3.5747848000000007,4.377430143384057,17.856,0.6138924987324735,1280.92,1459.079016914437,740.08,839.5685901699754,6.215948,7.5869898088198315,0.6174000000000001,0.3681595306385535
4236,20,223.93725501008691,7.972035381205202,11.196862750504348,-8.4373758575,-2.8524774889999973,0,1.5675,3.50671299,1,1,3,20.0039385,0.0893283187699114,5.000984625,0.0122662793749999,5.25636467,5.60062622,7.60683986,90.0,90.0,90.0,0,0,0,1,0,0,0,23.4,22.887551201471947,11.8,5.3814496188294845,77.4,31.302396074422163,3.2,1.6,0.9899999999999999,0.4903060268852505,1.1481999999999999,0.14217228984580646,1.78,0.3288768766575114,0.95,0.5787572893709418,94.2,41.35408081435253,0.9749104480000002,0.5983242533715414,2.676,0.9547481343265354,10.95562662,3.3146027540666014,46.78,58.85988107361414,53.754466,57.69032623791119,3.3347848000000004,4.093237271916614,15.581999999999999,4.279506513606446,1279.52,1457.295849716179,741.88,841.8499210666947,19.215948,31.01528278702511,0.6736,0.31251022383275723
4239,20,225.6080378581869,8.321581015458298,11.280401892909344,-7.631604461499999,-3.1350911304999984,0,3.6066,2.66988939,1,0,0,0.0004574,2.0274100353087303e-06,0.00011435,0.049537561350001,5.283774,5.59309,7.634112,90.0,90.0,90.0,0,0,0,1,0,0,0,24.4,23.08765904114144,12.8,5.035871324805669,81.4,30.209932141598728,3.2,1.6,0.97,0.4749736834815167,1.1162,0.19726570913364547,1.746,0.30838936427834207,0.9100000000000001,0.5408881584948962,95.8,42.31028243819698,1.0045034000000002,0.5593418977061669,2.6719999999999997,0.9583193622170012,10.5749934,3.7269806985296077,44.38,58.433463015638566,56.530066,58.05682160795081,2.9427848,3.7166703710992937,16.524,2.421715094721094,1148.1200000000001,1305.9164175398057,440.262,653.9673454966999,9.015948,11.752153230754608,0.6584,0.3246762079364609
4240,30,364.4017489772161,7.728073081612191,12.146724965907204,-7.662299399333334,-3.1657860683333325,0,2.8722,1.77347813,0,0,0,0.0,0.0,0.0,0.0188426235166661,6.013364411797956,6.013364682226466,11.636251790000344,89.99998584394025,89.99998602450447,119.99962402598256,0,1,0,0,0,0,0,24.4,23.08765904114144,12.8,5.035871324805669,81.4,30.209932141598728,3.2,1.6,0.97,0.4749736834815167,1.1162,0.19726570913364547,1.746,0.30838936427834207,0.9100000000000001,0.5408881584948962,95.8,42.31028243819698,1.0045034000000002,0.5593418977061669,2.6719999999999997,0.9583193622170012,10.5749934,3.7269806985296077,44.38,58.433463015638566,56.530066,58.05682160795081,2.9427848,3.7166703710992937,16.524,2.421715094721094,1148.1200000000001,1305.9164175398057,440.262,653.9673454966999,9.015948,11.752153230754608,0.6584,0.3246762079364609
4242,30,415.9933087835673,7.849682515235159,13.866443626118912,-7.441156516666666,-2.998427641499997,0,1.9681,3.20427911,0,0,0,0.0,0.0,0.0,0.009804144208334,6.263086281918298,6.26307956059562,12.245594800000042,90.00000413258813,89.99999706364278,120.000113041669,0,1,0,0,0,0,0,28.0,25.14756449439985,12.8,5.035871324805669,81.0,30.2258167797001,3.4,1.7435595774162693,1.02,0.5182663407939976,1.1522000000000001,0.13583578320899103,1.7579999999999998,0.3140955268704092,0.95,0.5787572893709418,99.4,45.222118481999495,1.02104838,0.5391530942203983,2.666,0.9637759075635789,10.53240414,3.7798665490874623,47.38,59.02702431937426,65.54906600000001,62.72111385099457,3.2227848000000003,3.9735222610937218,17.316,0.9438982996064773,1121.72,1279.859627302932,465.63,650.5987546867884,19.615948,31.799607040954704,0.6304000000000001,0.35289239153033614
