nsites,chemsys,volume,density,density_atomic,energy_per_atom,formation_energy_per_atom,is_stable,band_gap,cbm,vbm,efermi,is_gap_direct,is_metal,is_magnetic,ordering,total_magnetization,total_magnetization_normalized_vol,total_magnetization_normalized_formula_units
20,Ca-S-Sn,503.22248597428916,3.3655827759692025,25.16112429871446,-4.910440428999999,-1.2243903414999984,False,0.5291000000000001,4.1315,3.6024,3.47006141,False,False,False,NM,0.0007712,1.5325229326882711e-06,0.0001928
30,Ca-S-Sn,763.1222389932685,3.3290281256442533,25.437407966442283,-4.890827036999999,-1.2047769494999987,False,0.35160000000000036,4.4146,4.063,3.93109807,False,False,False,NM,0.0046593,6.105574915686737e-06,0.00077655
100,Ca-S-Sn,2809.419067078957,3.0142119969243315,28.094190670789573,-4.9091017564,-1.2230516688999995,False,0.3010999999999999,2.8445,2.5434,2.58288344,False,False,False,NM,0.0,0.0,0.0
10,Ca-S-Sn,235.5703956907269,3.5947575804452834,23.557039569072693,-4.877091551,-1.1910414634999988,False,0.3979999999999997,4.5497,4.1517,4.21123131,True,False,False,NM,0.0003806,1.6156529299194198e-06,0.0001903
40,Ca-S-Sn,992.4378425645771,3.4130841421744105,24.810946064114425,-4.8382225747500005,-1.1521724872499988,False,0.3031999999999999,4.1433,3.8401,3.96796315,False,False,False,NM,0.0002675,2.6953829099135143e-07,3.34375e-05
60,Ca-S-Sn,1521.189169567561,3.3400913544965607,25.353152826126017,-4.897321815666667,-1.211271728166666,False,0.5271999999999997,4.5535,4.0263,3.93838923,False,False,False,NM,0.0020062,1.3188366313246342e-06,0.00016718333333333335
90,Ca-S-Sn,2460.235743879509,3.0978194710404465,27.33595270977232,-4.8893429901111105,-1.2032929026111099,False,0.0,,,2.93515943,False,True,False,NM,0.0499758,2.0313419201524937e-05,0.002776433333333333
120,Ca-S-Sn,3217.6469317947826,3.1581530861077503,26.81372443162319,-4.87137634375,-1.1853262562499987,False,1.2199,4.5487,3.3288,3.34799235,False,False,False,NM,0.0004619,1.4355210804386022e-07,1.9245833333333335e-05
20,Ca-S-Sn,440.30320339824056,3.846524209235946,22.01516016991203,-4.9992920095,-1.313241921999999,False,0.7503000000000002,5.7168,4.9665,4.98347072,False,False,False,NM,0.0005426,1.23233261945913e-06,0.00013565
5,Ca-S-Sn,125.83547952155797,3.3647841962276615,25.167095904311594,-4.59286501,-0.9068149224999985,False,0.0,,,4.09650388,False,True,False,NM,0.0148375,0.00011791189620299463,0.0148375
5,Ca-S-Sn,141.03626094188232,3.00213030316611,28.207252188376465,-4.067921308000001,-0.381871220499999,False,0.0,,,2.42008068,False,True,True,FM,2.004433,0.014212181935438427,2.004433
10,Ca-S-Sn,245.89291981375573,3.4438505438836264,24.589291981375574,-5.000754142,-1.3147040544999988,False,1.6173000000000002,4.7175,3.1002,3.24057982,False,False,False,NM,0.0003628,1.4754389848833063e-06,0.0001814
10,Ca-S-Sn,247.74747655944734,3.4180710027718098,24.774747655944733,-4.683644213,-0.9975941254999988,False,0.0,,,4.43920671,False,True,False,NM,0.0003359,1.3558160295505587e-06,0.00016795
20,Ca-S-Sn,458.0671251767284,3.6973553398359327,22.903356258836418,-4.96161246,-1.2755623724999985,False,0.9076,4.8857,3.9781,4.01782081,True,False,False,NM,0.0012443,2.716414105290644e-06,0.000311075
10,Ca-S-Sn,237.95322059908239,3.5587602618100527,23.795322059908237,-4.908704038,-1.2226539504999985,False,0.7142,4.4512,3.737,4.45128786,False,False,False,NM,5.93e-05,2.492086463494946e-07,2.965e-05
10,Ca-S-Sn,221.28021666936272,3.8269054431696135,22.12802166693627,-4.984162966,-1.298112878499999,False,0.42469999999999963,4.957,4.5323,4.60852437,False,False,False,NM,3.31e-05,1.495840906982574e-07,1.655e-05
5,Ca-S-Sn,131.57279279396633,3.218060693458842,26.314558558793266,-4.578066252,-0.8920161644999987,False,0.0,,,3.98512634,False,True,False,NM,1.6e-06,1.2160568807758657e-08,1.6e-06
5,Ca-S-Sn,124.56235415941737,3.3991749407447793,24.912470831883475,-4.778053584,-1.0920034964999985,False,0.0,,,4.02583803,False,True,False,NM,0.0001266,1.0163584403516876e-06,0.0001266
20,Ca-S-Sn,466.99045618656936,3.6267056614082898,23.34952280932847,-4.8596792995,-1.1736292119999987,False,0.24880000000000013,4.7985,4.5497,4.69783307,True,False,False,NM,0.0009971,2.1351614080987646e-06,0.000249275
20,Ca-S-Sn,550.3127730062115,3.077589716886972,27.515638650310574,-4.9897667310000005,-1.303716643499999,False,1.0567000000000002,3.8645,2.8078,2.71975312,True,False,False,NM,3.01e-05,5.46961682091654e-08,7.525e-06
15,Ca-S-Sn,373.4980460297501,3.4008951638676748,24.899869735316674,-4.637990930666667,-0.9519408431666662,False,0.0,,,4.22689153,False,True,False,NM,0.3175853,0.0008502997629462926,0.10586176666666668
30,Ca-S-Sn,883.993703306268,2.8738387925293196,29.4664567768756,-4.887189198333333,-1.2011391108333322,False,1.1208,3.411,2.2902,2.38426557,False,False,False,NM,0.0034057,3.852629252066135e-06,0.0005676166666666666
60,Ca-S-Sn,1629.5220744870371,3.1180374131635196,27.15870124145062,-4.8603325181666674,-1.1742824306666662,False,0.0,,,3.40389682,False,True,False,NM,7.46e-05,4.5780294215089774e-08,6.216666666666667e-06
90,Ca-S-Sn,2491.749258894472,3.0586408979694175,27.686102876605243,-4.851595037666666,-1.1655449501666655,False,0.0,2.949,3.1249,3.01012573,False,True,False,NM,0.0022827,9.161034128340739e-07,0.00012681666666666667
20,Ca-N-Tc,317.7861076091947,3.76429206575902,15.889305380459735,-12.639079162499998,-0.5612376097499989,False,1.4064999999999999,3.428,2.0215,2.06949248,False,False,False,NM,0.0011744,3.6955674646553375e-06,0.0002936
10,Ca-N-Tc,137.57271785455993,4.3476633381132395,13.757271785455993,-12.651171694999999,-0.5733301422500006,True,0.4740000000000002,5.2168,4.7428,4.84872139,False,False,False,NM,0.0,0.0,0.0
20,Ca-O-Tc,234.84739259201066,5.262767383604945,11.742369629600534,-12.586290099500001,-2.4093086345000003,True,0.0,,,5.43740323,False,True,True,FM,12.0039714,0.051113922396634544,3.00099285
5,Ca-O-Tc,61.075122732895636,5.059126951177647,12.215024546579127,-12.477250153000002,-2.3002686880000014,False,0.0,,,6.10598617,False,True,False,NM,0.026686,0.0004369373127043537,0.026686
5,Ca-O-Tc,61.07621566601265,5.059036420234826,12.21524313320253,-12.477338205,-2.3003567400000007,False,0.0,,,6.3640656,False,True,False,NM,0.0418599,0.0006853715401901359,0.0418599
10,Ca-O-Tc,119.52833820373253,5.170101151039446,11.952833820373254,-12.55680128,-2.3798198150000003,False,0.0,,,5.55439395,False,True,True,FM,3.1005888,0.025940198337863093,1.5502944
40,Ca-O-Te,743.2879959459007,3.854643236960351,18.582199898647517,-6.3825486325,-2.3814092443333323,False,3.5191000000000003,5.1466,1.6275,5.14632114,True,False,False,NM,0.005163,6.946163570729565e-06,0.000645375
90,Ca-O-Te,1605.3326258044688,4.015677188280242,17.83702917560521,-6.394135009999999,-2.392995621833332,False,3.1072,5.0056,1.8984,1.89852771,False,False,False,NM,0.0003863,2.40635488116624e-07,2.1461111111111112e-05
100,Ca-O-Te,1625.1279576798906,4.407514548542142,16.251279576798908,-6.409629035600001,-2.408489647433334,True,2.895,5.4115,2.5165,2.51649572,False,False,False,NM,0.0,0.0,0.0
30,Ca-O-Te,512.6112811998438,4.191933759212914,17.08704270666146,-6.393877247133332,-2.392737858966665,False,3.2993000000000006,5.2243,1.925,2.01443514,False,False,False,NM,0.0,0.0,0.0
90,Ca-O-Te,1546.9130639096422,4.167330249802311,17.187922932329357,-6.3980942964444445,-2.3969549082777766,False,2.9425,5.398,2.4555,2.55318209,False,False,False,NM,0.0016406,1.0605638017262426e-06,9.114444444444444e-05
60,Ca-O-Te,1069.212964582537,4.019465917819278,17.82021607637562,-6.396399992666668,-2.3952606045000002,False,3.1794000000000002,5.2628,2.0834,2.12758418,False,False,False,NM,0.0003072,2.8731413682394226e-07,2.56e-05
100,Ca-O-Te,1686.5820265021075,4.246917733122034,16.865820265021075,-6.4068527626,-2.405713374433333,False,2.6673,5.4828,2.8155,2.7265434,False,False,False,NM,0.0097468,5.779025180420313e-06,0.00048734
90,Ca-O-Te,1591.5480799717564,4.050457341608824,17.683867555241736,-6.39608214111111,-2.394942752944443,False,3.1241000000000003,5.2327,2.1086,2.225027,False,False,False,NM,0.0001046,6.572217409973328e-08,5.811111111111111e-06
20,Ca-O-Ti,225.02899171175915,4.012620644503752,11.251449585587958,-11.013165779000001,-3.441565321333333,False,2.1378,5.3899,3.2521,3.32279617,False,False,False,NM,0.0,0.0,0.0
10,Ca-O-Ti,112.41312515722095,4.016239102380592,11.241312515722095,-11.007218786,-3.4356183283333324,False,2.2434,5.505,3.2616,3.35821652,False,False,False,NM,0.0,0.0,0.0
20,Ca-O-Ti,224.09973769300066,4.02925941391082,11.204986884650033,-11.024615371500001,-3.453014913833333,True,2.3053,5.3244,3.0191,3.09815529,True,False,False,NM,0.0,0.0,0.0
10,Ca-O-Ti,112.52875726749468,4.0121121021892705,11.252875726749469,-11.013203561000001,-3.4416031033333327,False,2.1586,5.3678,3.2092,3.37125793,False,False,False,NM,0.0,0.0,0.0
5,Ca-O-Ti,58.83985762289643,3.836497971925326,11.767971524579286,-10.960147774000001,-3.388547316333333,False,1.8284999999999996,5.3843,3.5558,3.65287293,False,False,False,NM,0.0,0.0,0.0
10,Ca-O-Ti,124.95341697913328,3.6131704101587654,12.495341697913329,-10.996262683000001,-3.424662225333333,False,3.3276000000000003,5.549,2.2214,2.13386554,False,False,False,NM,1.3e-06,1.0403877152211811e-08,6.5e-07
10,Br-Ca-Tl,328.6284841078922,4.892994481821508,32.86284841078922,-21.801759358,-1.8674189680000013,True,3.7234,3.9103,0.1869,0.19042115,False,False,False,NM,0.0,0.0,0.0
5,Ca-Cl-Tl,157.40066040659985,3.7010696905684988,31.480132081319972,-4.17169119,-2.187154794666668,False,4.1784,3.9478,-0.2306,-0.17562019,False,False,False,NM,0.0,0.0,0.0
10,Ca-Cl-Tl,285.1063935878464,4.086550330740566,28.51063935878464,-4.210446287000008,-2.2259098916666757,True,3.9835,4.507,0.5235,0.56876352,False,False,False,NM,0.0,0.0,0.0
5,Ca-F-Tl,91.74087869651437,5.456458649449334,18.348175739302874,-17.18301115899999,-3.26529877749999,False,4.4565,4.0933,-0.3632,-0.20563458,True,False,False,NM,0.0002981,3.2493693567742783e-06,0.0002981
5,Ca-F-Tl,88.93294788836994,5.628738537937754,17.786589577673986,-5.32366661,-3.303130624166667,False,4.4563999999999995,4.0794,-0.377,-0.25237735,True,False,,,,,
10,Ca-F-Tl,174.91206828325397,5.723793858077697,17.491206828325396,-17.164239479,-3.246527097500001,False,4.6281,4.5287,-0.0994,-0.09555738,False,False,False,NM,0.0,0.0,0.0
10,Ca-I-Tl,404.79414615376163,5.129160286873277,40.479414615376164,-3.256533485,-1.4970992756666681,False,3.2511,4.8628,1.6117,1.61862217,False,False,False,NM,0.0,0.0,0.0
5,Ca-O-Tm,77.96984479230309,5.473601075707323,15.593968958460618,-14.915116899874999,-2.906858186875,False,0.0,,,1.39746327,False,True,True,FM,1.0000608,0.012826251003371529,1.0000608
5,Ca-O-V,56.19975561423256,4.107568071709151,11.239951122846511,-8.017946754,-2.8286873305,False,0.0,,,5.05378626,False,True,True,FM,0.9968925,0.017738377847101125,0.9968925
20,Ca-O-V,224.8006192053436,4.1075388958428904,11.24003096026718,-8.115363726000002,-2.9261043025000006,False,0.26060000000000016,4.3038,4.0432,4.2451289,False,False,True,FM,3.9981356,0.017785251722762883,0.9995339
20,Ca-O-V,214.74298675462558,4.299918247158427,10.737149337731278,-8.123021790500001,-2.933762367,False,0.43389999999999995,4.3895,3.9556,4.10152432,False,False,True,FM,3.999347,0.018623877130710783,0.99983675
10,Ca-N-W,145.95522033096265,6.051179304803491,14.595522033096264,-17.964336496,-0.8058684772500015,True,0.5612000000000004,4.4484,3.8872,3.95802654,False,False,False,NM,0.0,0.0,0.0
20,Ca-O-W,255.79037973460856,7.060898434255337,12.789518986730428,-8.5729237665,-2.6088195109999988,False,1.9784000000000006,6.2205,4.2421,6.22052008,True,False,True,FM,7.9996162,0.031274108933650596,1.99990405
5,Ca-O-W,69.25007416783295,6.520245333558877,13.85001483356659,-8.406033696,-2.4419294404999987,False,0.0,,,5.27437143,False,True,True,FM,2.0000836,0.028882042713089976,2.0000836
5,Ca-O-Y,82.06034800537797,3.581335142433154,16.412069601075594,-11.81586672675,-2.7690974797500005,False,0.0,,,1.40478637,False,True,True,FM,0.9998708,0.012184579084827566,0.9998708
5,Ca-O-Zn,58.258778748431645,4.374759928378614,11.651755749686329,-5.4239733800000005,-1.7995464485,False,0.0,,,2.25214784,False,True,False,NM,0.0813118,0.001395700386221861,0.0813118
20,Ca-O-Zr,258.7265007863652,4.603084505750543,12.936325039318259,-13.161316930500002,-3.6273094945000013,True,3.8263000000000003,5.7697,1.9434,1.9903747,True,False,False,NM,0.0,0.0,0.0
5,Ca-O-Zr,71.99498215571205,4.135496361472064,14.398996431142411,-12.969423846000003,-3.4354164100000033,False,3.2122,5.3948,2.1826,2.32373246,False,False,False,NM,0.0,0.0,0.0
40,Ca-O-Zr,542.7856698013446,4.3882512500105175,13.569641745033616,-13.135951553750004,-3.601944117750004,False,3.4707,5.5187,2.048,2.21179489,True,False,False,NM,0.0004199,7.736018531102344e-07,5.24875e-05
20,Ca-S-Zr,450.7956097659229,3.352008296890533,22.539780488296145,-6.625294913499999,-2.031619070999999,False,1.1878000000000002,4.4259,3.2381,3.42215916,True,False,False,NM,6.06e-05,1.344289932891466e-07,1.515e-05
20,Cd-N-Sb,419.6941463244568,7.4857797014197756,20.984707316222842,-18.772442963,0.2575629312500013,False,0.0,,,3.55545081,False,True,False,NM,0.002038,4.855917143110365e-06,0.0005095
5,B-Cd-O,42.938277854427824,6.621547143902192,8.587655570885564,-9.898939044875002,-0.8322803523750011,False,0.0,,,4.18544547,False,True,True,FM,0.6728093,0.01566921948479169,0.6728093
10,Bi-Cd-O,145.26917584693376,8.444817808315447,14.526917584693376,-5.373882152000002,-1.4424240545000004,True,0.7669999999999999,3.9206,3.1536,3.24372955,False,False,False,NM,0.0,0.0,0.0
40,C-Cd-O,563.0646567828524,4.067880679212037,14.076616419571309,-6.1947669085,-1.1856735384999992,False,0.0,,,-0.53753304,False,True,True,FM,8.0091256,0.014224166804859047,1.0011407
10,C-Cd-O,115.52902720431366,4.956502910786648,11.552902720431366,-6.7619386969999935,-1.7528453269999928,True,2.6226000000000003,3.4971,0.8745,0.99032799,False,False,False,NM,0.0,0.0,0.0
5,C-Cd-O,70.7555627166026,4.046466013647906,14.151112543320519,-3.528635046,1.4804583240000007,False,0.0,,,-0.47884725,False,True,False,NM,0.0064671,9.140058748317344e-05,0.0064671
5,C-Cd-O,64.92625259175497,4.4097721396232865,12.985250518350995,-3.873192376,1.1359009940000007,False,0.0,,,1.22785815,False,True,True,FM,0.7185108,0.01106656816492816,0.7185108
5,Cd-Co-N,57.291213052689926,8.78850561163403,11.458242610537985,-6.15998521,-0.020277590999999973,False,0.0,,,5.08635471,False,True,True,FM,3.3160008,0.05787974496106969,3.3160008
